Peringkat_Sekolah,PPD,Kod_Sekolah,Nama_Sekolah,Alamat,Poskod,Bandar,Negeri,Telefon,Fax
Menengah,PPD LABUK & SUGUT,XEA2142,SMK TERUSAN SUGUT,PETI SURAT 3545,90739,SANDAKAN,SABAH,89259401,89259402
Menengah,PPD LABUK & SUGUT,XEA2143,SMK PAMOL,PETI SURAT 3018,90733,SANDAKAN,SABAH,89515575,89515575
Menengah,PPD LABUK & SUGUT,XEA2144,SMK SIMPANGAN,"PETI SURAT 27,PEJABAT PELAJARAN DAERAH BELURAN",90107,BELURAN,SABAH,TIADA,TIADA
Menengah,PPD LABUK & SUGUT,XEA2145,SMK BALABAN JAYA,PETI SURAT 108,90108,BELURAN,SABAH,89565552,89565600
Menengah,PPD TONGOD,XEA2146,SMK ULU SAPI,WDT 784,90009,SANDAKAN,SABAH,88552048,88552048
Menengah,PPD LABUK & SUGUT,XEA2147,SMK BELURAN II,PETI SURAT 558,90107,BELURAN,SABAH,89513376,89513372
Menengah,PPD KINABATANGAN,XEA2220,SMK BUKIT GARAM,"WDT 12, KOTA KINABATANGAN",90200,SANDAKAN,SABAH,89561909,89561386
Menengah,PPD TONGOD,XEA2224,SMK PENANGAH,PETI SURAT 82,89320,TELUPID,SABAH,87307445,87307446
Menengah,PPD KINABATANGAN,XEA2225,SMK SUKAU,"WDT 212, KOTA KINABATANGAN",90200,SANDAKAN,SABAH,89845488,TIADA
Menengah,PPD TONGOD,XEA2226,SMK ENTILIBON,"D/A PEJABAT PENDIDIKAN DAERAH, WDT 08",89300,TELUPID,SABAH,138680287,TIADA
Menengah,PPD KINABATANGAN,XEA2227,SMK BUKIT GARAM II,WDT 206,90200,SANDAKAN,SABAH,89561252,89561251
Menengah,PPD TAWAU,XEA3053,SMK BALUNG,PETI SURAT 60070,91010,TAWAU,SABAH,89951032,89951160
Menengah,PPD TAWAU,XEA3062,SMK KINABUTAN,PETI SURAT 60267,91012,TAWAU,SABAH,89912161,89913690
Menengah,PPD TAWAU,XEA3064,SMK MEROTAI BESAR,PETI SURAT 272,91007,TAWAU,SABAH,89902773,89902824
Menengah,PPD TAWAU,XEA3066,SMK JALAN APAS,PETI SURAT 61276,91022,TAWAU,SABAH,89912163,89914644
Menengah,PPD TAWAU,XEA3067,SMK UMAS-UMAS,PETI SURAT 1701,91042,TAWAU,SABAH,89927017,89927017
Menengah,PPD TAWAU,XEA3068,SMK KABOTA,PETI SURAT 61254,91022,TAWAU,SABAH,89715692,89715916
Menengah,PPD TAWAU,XEA3069,SMK KALABAKAN,PETI SURAT 62494,91034,TAWAU,SABAH,89744122,89744121
Menengah,PPD TAWAU,XEA3070,SMK PASIR PUTIH,PETI SURAT 1932,91044,TAWAU,SABAH,89749959,89776612
Menengah,PPD TAWAU,XEA3071,SMK TITINGAN,PETI SURAT 61814,91028,TAWAU,SABAH,89913691,89913906
Menengah,PPD TAWAU,XEA3072,SMK WAKUBA,PETI SURAT 61835,91028,TAWAU,SABAH,89920785,89918945
Menengah,PPD TAWAU,XEA3073,SMK TAWAU II,PETI SURAT 1980,91044,TAWAU,SABAH,89774017,89756894
Menengah,PPD TAWAU,XEA3074,SMK JAMBATAN PUTIH,PETI SURAT 60917,91019,TAWAU,SABAH,89712603,89712603
Menengah,PPD LAHAD DATU,XEA3101,SMK TUNGKU,PETI SURAT 60847,91117,LAHAD DATU,SABAH,89871101,89871102
Menengah,PPD LAHAD DATU,XEA3102,SM SAINS LAHAD DATU,BEG BERKUNCI NO 18,91108,LAHAD DATU,SABAH,89884905,89884930
Menengah,PPD LAHAD DATU,XEA3103,SMK SILABUKAN,PETI SURAT 60715,91116,LAHAD DATU,SABAH,89868121,89868122
Menengah,PPD LAHAD DATU,XEA3104,SMK SEPAGAYA,PETI SURAT 61054,91119,LAHAD DATU,SABAH,89884554,89888553
Menengah,PPD LAHAD DATU,XEA3105,SMK DESA KENCANA,"PETI SURAT 344, CENDERAWASIH FELDA SAHABAT,",91150,LAHAD DATU,SABAH,89811149,89811839
Menengah,PPD LAHAD DATU,XEA3106,SMK SEGAMA,"KM 13, JALAN SANDAKAN",91122,LAHAD DATU,SABAH,89888679,89888679
Menengah,PPD LAHAD DATU,XEA3107,SMK TERUSAN,PETI SURAT 60706,91116,LAHAD DATU,SABAH,89882613,
Menengah,PPD KUNAK,XEA3201,SMK KUNAK JAYA,PETI SURAT 124,91207,KUNAK,SABAH,089-851667,89851668
Menengah,PPD KUNAK,XEA3202,SMK MADAI,WDT 178,91209,KUNAK,SABAH,89856177,89856166
Menengah,PPD SEMPORNA,XEA3329,SMK BUGAYA,W.D.T 25,91309,SEMPORNA,SABAH,89781591,89782524
Menengah,PPD SEMPORNA,XEA3330,SMK BUM-BUM,W.D.T 72,91308,SEMPORNA,SABAH,89786710,89786711
Menengah,PPD SEMPORNA,XEA3331,SMK TAGASAN,PETI SURAT 409,91308,SEMPORNA,SABAH,89784164,89784164
Menengah,PPD SEMPORNA,XEA3332,SMK KABOGAN,PETI SURAT 408,91308,SEMPORNA,SABAH,89785324,89785326
Menengah,PPD SEMPORNA,XEA3333,SMK KABOGAN II,W.D.T 48,91309,SEMPORNA,SABAH,89782915,89785319
Menengah,PPD SEMPORNA,XEA3334,SMK BUGAYA II,W.D.T 69,91309,SEMPORNA,SABAH,89786968,89782700
Menengah,PPD SEMPORNA,XEA3335,SMK ABDULLAH II,W.D.T 70,91308,SEMPORNA,SABAH,89786651,89784241
Menengah,PPD KOTA KINABALU,XEA4039,SEK MEN SAINS (SMESH),"BEG BERKUNCI 116,",88999,KOTA KINABALU,SABAH,88246268,88247540
Menengah,PPD KOTA KINABALU,XEA4040,SMK SANZAC,"PETI SURAT 264,",89458,TANJUNG ARU,SABAH,88210360,88211360
Menengah,PPD KOTA KINABALU,XEA4041,SMK INANAM,PETI SURAT A-290,89357,INANAM,SABAH,88425244,88433641
Menengah,PPD KOTA KINABALU,XEA4042,SMK PULAU GAYA,PETI SURAT 14604,88852,KOTA  KINABALU,SABAH,88475310,88228651
Menengah,PPD KOTA KINABALU,XEA4043,SMK PEREMPUAN,PETI SURAT 12949,88832,KOTA KINABALU,SABAH,088-424064,088-424066
Menengah,PPD KOTA KINABALU,XEA4044,SMK TAMAN TUN FUAD,"JALAN BUNDUSAN, LUYANG",88300,KOTA KINABALU,SABAH,88724571,88721024
Menengah,PPD KOTA KINABALU,XEA4045,SMK KOLOMBONG,"PETI SURAT A-155,",89357,KOTA KINABALU,SABAH,6088437954,6088431540
Menengah,PPD KOTA KINABALU,XEA4046,SMK TEBOBON,PETI SURAT A-12,88450,INANAM,SABAH,88496392,88496396
Menengah,PPD KOTA KINABALU,XEA4047,SEKOLAH SUKAN MALAYSIA SABAH,JALAN UNIVERSITI,88450,KOTA KINABALU,SABAH,88402140,88402142
Menengah,PPD KOTA KINABALU,XEA4048,SEKOLAH MENENGAH KEBANGSAAN BANDARAYA II,"WDT NO. 12, Pejabat Pos Inanam",89358,KOTA KINABALU,SABAH,88470761,88470762
Menengah,PPD PENAMPANG,XEA4127,SMK DATUK PETER MOJUNTIN,"PETI SURAT 839,",89507,PENAMPANG,SABAH,88711942,88721429
Menengah,PPD PENAMPANG,XEA4128,SMK BAHANG,PETI SURAT 352,89507,PENAMPANG,SABAH,88723087,88725813
Menengah,PPD PENAMPANG,XEA4129,SMK TANSAU,PETI SURAT 655,88858,TANJUNG ARU,SABAH,88765267,88764969
Menengah,PPD PENAMPANG,XEA4130,SMK LIMBANAK,PETI SURAT 495,89507,PENAMPANG,SABAH,88728264,88715927
Menengah,PPD PAPAR,XEA4261,SMK KINARUT,PETI SURAT 637,89608,PAPAR,SABAH,88750181,88750224
Menengah,PPD PAPAR,XEA4262,SMK BENONI,"PETI SURAT 189,PAPAR.SABAH",89608,PAPAR,SABAH,88912337,88915499
Menengah,PPD PAPAR,XEA4263,SMK TAKIS,PETI SURAT 486,89608,PAPAR,SABAH,88915251,88911632
Menengah,PPD PAPAR,XEA4264,SMK BONGAWAN II,PETI SURAT 18,89700,BONGAWAN,SABAH,88917412,88917293
Menengah,PPD PAPAR,XEA4265,SEKOLAH MENENGAH KEBANGSAAN PENGALAT PAPAR,"SMK PENGALAT, PETI SURAT 82",89607,PAPAR,SABAH,,
Menengah,PPD TUARAN,XEA4301,SMK PEKAN TELIPOK,PETI SURAT 241,89209,TUARAN,SABAH,88492745,88497358
Menengah,PPD TUARAN,XEA4302,SMK SRI NANGKA,PETI SURAT 803,89208,TUARAN,SABAH,88793779,88793770
Menengah,PPD TUARAN,XEA4303,SMK TAMAN RIA,PETI SURAT 692,89207,TUARAN,SABAH,88489860,88489862
Menengah,PPD TUARAN,XEA4401,SMK TENGHILAN,PETI SURAT 875,89208,TUARAN,SABAH,88981197,88981346
Menengah,PPD TUARAN,XEA4402,SMK SUNGAI DAMIT,"PETI SURAT 232,",89257,TAMPARULI,SABAH,88782534,88782209
Menengah,PPD KUDAT,XEA5001,SMK KUDAT,PETI SURAT 353,89058,KUDAT,SABAH,88611316,88611169
Menengah,PPD KUDAT,XEA5004,SMK SIKUATI,PETI SURAT 355,89058,KUDAT,SABAH,88613498,88613497
Menengah,PPD KUDAT,XEA5021,SMK BANGGI,PETI SURAT 190,89058,KUDAT,SABAH,88677431,88677431
Menengah,PPD KUDAT,XEA5022,SMK PINAWANTAI,WDT 21,89050,KUDAT,SABAH,088-615730,088-615731
Menengah,PPD KUDAT,XEA5023,SMK KUDAT II,PETI SURAT 505,89058,KUDAT,SABAH,88621381,88622382
Menengah,PPD KUDAT,XEA5024,SMK MATUNGGONG,WDT NO.117,89059,KUDAT,SABAH,88621681,88621627
Menengah,PPD KUDAT,XEA5025,SMK SIKUATI II,"WDT 100, SMK SIKUATI II",89058,KUDAT,SABAH,88623352,88623257
Menengah,PPD KUDAT,XEA5026,SMK ABD. RAHIM II,PETI SURAT 572,89058,KUDAT,SABAH,88615001,88615002
Menengah,PPD KOTA MARUDU,XEA5101,SMK TANDEK,PETI SURAT 153,89108,KOTA MARUDU,SABAH,88661173,88663180
Menengah,PPD KOTA MARUDU,XEA5102,SMK BENGKONGAN,PETI SURAT 454,89108,KOTA MARUDU,SABAH,088-667521,88667816
Menengah,PPD KOTA MARUDU,XEA5103,SMK BANDAU,PETI SURAT 524,89108,KOTA MARUDU,SABAH,88663985,88661885
Menengah,PPD KOTA MARUDU,XEA5104,SMK LANGKON,BEG BERKUNCI NO. 5,89108,KOTA MARUDU,SABAH,88662627,88662125
Menengah,PPD KOTA MARUDU,XEA5105,SMK KOTA MARUDU II,BEG BERKUNCI 18,89108,KOTA MARUDU,SABAH,88661319,88661296
Menengah,PPD PITAS,XEA5216,SMK PITAS,PETI SURAT 230,89108,KOTA MARUDU,SABAH,088-613244,088-613343
Menengah,PPD PITAS,XEA5217,SMK PINGGAN-PINGGAN,PETI SURAT 441,89108,KOTA MARUDU,SABAH,88662872,88661090
Menengah,PPD PITAS,XEA5218,SMK KANIBUNGAN,"SMK KANIBUNGAN, PITAS, PETI SURAT 151",89100,PITAS,SABAH,88682001,88682003
Menengah,PPD PITAS,XEA5219,SMK TELAGA,PETI SURAT 72,89100,PITAS,SABAH,88678592,88678592
Menengah,PPD PITAS,XEA5220,SMK BONGKOL,PETI POS 174,89100,pitas,SABAH,88684982,88684982
Menengah,PPD PITAS,XEA5221,SMK PITAS II,BEG BERKUNCI NO 4,89108,KOTA MARUDU,SABAH,88687091,88687090
Menengah,PPD KOTA BELUD,XEA5327,SMK NARINANG,PETI SURAT 110,89158,KOTA BELUD,SABAH,88976571,88971467
Menengah,PPD KOTA BELUD,XEA5351,SMK TAUN GUSI,PETI SURAT 81,89158,KOTA BELUD,SABAH,88976116,88976112
Menengah,PPD KOTA BELUD,XEA5352,SMK USUKAN,PETI SURAT 181,89158,KOTA BELUD,SABAH,88977227,88977226
Menengah,PPD KOTA BELUD,XEA5353,SMK PEKAN KOTA BELUD,WDT 139,89159,KOTA BELUD,SABAH,88977279,88975442
Menengah,PPD KOTA BELUD,XEA5354,SMK TAMBULION,W.D.T 86,89158,KOTA BELUD,SABAH,88973313,88976587
Menengah,PPD KOTA BELUD,XEA5355,SMK PEKAN II KOTA BELUD,PETI SURAT329,89158,KOTA BELUD,SABAH,88972901,88972902
Menengah,PPD KOTA BELUD,XEA5356,SEKOLAH MENENGAH KEBANGSAAN TAUN GUSI II,BEG BERKUNCI NO 5,89159,KOTA BELUD,SABAH,88972034,88971815
Menengah,PPD RANAU,XEA5401,SMK TIMBUA,PETI SURAT 145,89308,RANAU,SABAH,178681943,TIADA
Menengah,PPD RANAU,XEA5402,SMK BUNDU TUHAN,"PETI SURAT 242,",89308,RANAU,SABAH,88889345,88888948
Menengah,PPD RANAU,XEA5403,SMK KUNDASANG,"BANGUNAN LAMA SMU RANAU/PEJABAT PENDIDIKAN DAERAH RANAU, PETI SURAT 105, 8",89308,RANAU,SABAH,88878433,88878087
Menengah,PPD RANAU,XEA5404,SMK LOHAN,"PETI SURAT 197,",89308,RANAU,SABAH,88875241,88879472
Menengah,PPD RANAU,XEA5405,SMK MATUPANG JAYA,PETI SURAT 466,89308,RANAU,SABAH,198036673,TIADA
Menengah,PPD RANAU,XEA5406,SMK KEMBURONGOH RANAU,PETI  SURAT 924,89308,RANAU,SABAH,88871466,88871469
Menengah,PPD RANAU,XEA5407,SMK RANAU,PETI SURAT 661,89308,RANAU,SABAH,88879861,88879906
Menengah,PPD BEAUFORT,XEA6065,SMK BEAUFORT,PETI SURAT 291,89808,BEAUFORT,SABAH,87211125,87212127
Menengah,PPD BEAUFORT,XEA6066,SMK BEAUFORT II,"PETI SURAT 362,",89809,BEAUFORT,SABAH,87214599,87214516
Menengah,PPD BEAUFORT,XEA6067,SEKOLAH MENENGAH KEBANGSAAN BEAUFORT III,"D/A PPD BEAUFORT, BEG BERKUNCI 15",89808,BEAUFORT,SABAH,87211143,87211253
Menengah,PPD BEAUFORT,XEA6100,SMK MEMBAKUT II,PETI SURAT 205,89727,MEMBAKUT,SABAH,87889854,87889841
Menengah,PPD SIPITANG,XEA6201,SMK PADANG BERAMPAH,PETI SURAT 152,89857,SIPITANG,SABAH,87801296,87802090
Menengah,PPD SIPITANG,XEA6202,SMK PENGIRAN OMAR II,PETI SURAT 292,89857,SIPITANG,SABAH,87822068,87822037
Menengah,PPD SIPITANG,XEA6203,SMK SINDUMIN,"JLN SINDUMIN-SIPUTOL, W.D.T. 44, ",89859,"SIPITANG,",SABAH,87811766,87811767
Menengah,PPD KUALA PENYU,XEA6314,SMK  MENUMBOK,PETI SURAT 03,89767,MENUMBOK,SABAH,87831282,87831998
Menengah,PPD KUALA PENYU,XEA6315,SMK PEKAN KUALA PENYU,PETI SURAT  207,89747,KUALA PENYU,SABAH,87885851,87885816
Menengah,PPD KENINGAU,XEE1008,SMK BINGKOR,PETI SURAT 115,89007,KENINGAU,SABAH,87391191,87392241
Menengah,PPD KENINGAU,XEE1023,SMK GUNSANAD,"PETI SURAT 85, SMK GUNSANAD",89007,KENINGAU,SABAH,87331587,87334643
Menengah,PPD TENOM,XEE1338,SMK TENOM,PETI SURAT 195,89908,TENOM,SABAH,87735242,87736591
Menengah,PPD SANDAKAN,XEE2031,SMK SANDAKAN,PETI SURAT 1458,90716,SANDAKAN,SABAH,89212325,89223610
Menengah,PPD LABUK & SUGUT,XEE2103,SMK BELURAN,"PETI SURAT 30, PEKAN BELURAN",90107,BELURAN,SABAH,89511259,89512360
Menengah,PPD TAWAU,XEE3024,SMK KUHARA,PETI SURAT 843,91008,TAWAU,SABAH,89712205,89715291
Menengah,PPD TAWAU,XEE3052,SMK TAWAU,PETI SURAT 295,91007,TAWAU,SABAH,89772611,89774331
Menengah,PPD LAHAD DATU,XEE3117,SMK AGASEH,PETI SURAT 60254,91112,LAHAD DATU,SABAH,89881836,89881836
Menengah,PPD KUNAK,XEE3201,SMK KUNAK,"1KM,JALAN KG GETAH, PETI SURAT 30",91207,KUNAK,SABAH,89851797,89851214
Menengah,PPD SEMPORNA,XEE3318,SMK DATUK PANGLIMA ABDULLAH,PETI SURAT 114,91308,SEMPORNA,SABAH,89781657,89784113
Menengah,PPD KOTA KINABALU,XEE4020,SMK LIKAS,"PETI SURAT 235,POS LIKAS",88856,KOTA KINABALU,SABAH,088-239595,088-312179
Menengah,PPD KOTA KINABALU,XEE4032,SMK  BANDARAYA KOTA KINABALU,"KM18, JALAN TUARAN BY PASS, KOTA KINABALU",88450,KOTA KINABALU,SABAH,88492882,88491855
Menengah,PPD KOTA KINABALU,XEE4038,SM MAKTAB SABAH,PETI SURAT 10548,88806,KOTA KINABALU,SABAH,88225201,88216414
Menengah,PPD PENAMPANG,XEE4110,SMK PUTATAN,"PETI SURAT 96, TG. ARU",88858,KOTA KINABALU,SABAH,88764368,88764942
Menengah,PPD PAPAR,XEE4239,SMK MAJAKIR,PETI SURAT 110,89608,PAPAR,SABAH,088-913554,088-915494
Menengah,PPD TUARAN,XEE4322,SMK TUN FUAD STEPHENS,BEG BERKUNCI  5,89259,TAMPARULI,SABAH,88782835,88783837
Menengah,PPD TUARAN,XEE4374,SMK BADIN,PETI SURAT 149,89208,TUARAN,SABAH,88788357,88788166
Menengah,PPD TUARAN,XEE4401,SMK TAMPARULI,"WDT 70,",89259,TAMPARULI,SABAH,88782345,88782594
Menengah,PPD KUDAT,XEE5019,SMK ABDUL RAHIM,"PETI SURAT 131,",89057,KUDAT,SABAH,88612092,88622351
Menengah,PPD KOTA MARUDU,XEE5118,SMK KOTA MARUDU,"PETI SURAT 11,",89107,KOTA MARUDU,SABAH,88661346,88663907
Menengah,PPD KOTA BELUD,XEE5318,SMK ARSHAD,PETI SURAT 19,89157,KOTA BELUD,SABAH,88976530,88977930
Menengah,PPD RANAU,XEE5435,SMK MAT SALLEH RANAU,PETI SURAT 43,89307,RANAU,SABAH,88875445,88877422
Menengah,PPD BEAUFORT,XEE6011,SMK GADONG,"PETI SURAT 178,",89808,BEAUFORT,SABAH,87221602,87225594
Menengah,PPD BEAUFORT,XEE6021,SMK KOTA KLIAS,PETI SURAT 164,89808,BEAUFORT,SABAH,87881168,87881006
Menengah,PPD BEAUFORT,XEE6061,SMK WESTON,PETI SURAT 197,89808,BEAUFORT,SABAH,87871454,87871271
Menengah,PPD BEAUFORT,XEE6101,SMK MEMBAKUT,PETI SURAT 51,89728,MEMBAKUT,SABAH,87889860,87887518
Menengah,PPD PAPAR,XEE6102,SMK BONGAWAN,PETI SURAT 03,89700,BONGAWAN,SABAH,87861990,87861812
Menengah,PPD SIPITANG,XEE6221,SMK PENGIRAN OMAR,PETI SURAT 29,89857,SIPITANG,SABAH,87821439,87822315
Menengah,PPD KUALA PENYU,XEE6310,SMK KUALA PENYU,PETI SURAT 29,89747,KUALA PENYU,SABAH,87884275,87884922
Menengah,PPD KENINGAU,XFE1021,SMK KEN HWA (CF),PETI SURAT 55,89007,KENINGAU,SABAH,87331561,87330561
Menengah,PPD KENINGAU,XFE1044,SMK ST. FRANCIS XAVIER,PETI SURAT 341,89007,KENINGAU,SABAH,87331325,87338973
Menengah,PPD TAMBUNAN,XFE1215,SM ST MARTIN (M),PETI SURAT 29,89657,TAMBUNAN,SABAH,87774248,87771471
Menengah,PPD TENOM,XFE1306,SMK CHUNG HWA (CF),PETI SURAT 10,89907,TENOM,SABAH,87735525,87734459
Menengah,PPD TENOM,XFE1334,SMK ST ANTHONY (M),PETI SURAT 5,89907,TENOM,SABAH,87735091,87734659
Menengah,PPD SANDAKAN,XFE2032,SMK TIONG HUA,PETI SURAT 407,90704,SANDAKAN,SABAH,89216166,89229759
Menengah,PPD SANDAKAN,XFE2037,SMK KONVEN ST CECILIA,PETI SURAT 170,90702,SANDAKAN,SABAH,89213982,89221090
Menengah,PPD SANDAKAN,XFE2044,SMK ST MARY SANDAKAN,PETI SURAT 482,90705,SANDAKAN,SABAH,89213646,89218854
Menengah,PPD SANDAKAN,XFE2045,SMK ST MICHAEL (M),PETI SURAT 239,90702,SANDAKAN,SABAH,89213301,89221323
Menengah,PPD SANDAKAN,XFE2054,SMK SUNG SIEW (CF),PETI SURAT 12,90700,SANDAKAN,SABAH,089 213830,089 213069
Menengah,PPD TAWAU,XFE3002,SMK ABAKA,PETI SURAT 61754,91027,TAWAU,SABAH,89768871,89773952
Menengah,PPD TAWAU,XFE3017,SMK HOLY TRINITY (M),PETI SURAT 60918,91019,TAWAU,SABAH,89772609,89751228
Menengah,PPD TAWAU,XFE3044,SMK ST PATRICK,PETI SURAT 124,91007,TAWAU,SABAH,89712043,89714781
Menengah,PPD TAWAU,XFE3045,SM ST URSULA (M),"PETI SURAT 285,",91007,TAWAU,SABAH,89772090,89762090
Menengah,PPD TAWAU,XFE3059,SMK WALLACE BAY,PETI SURAT 61014,91020,TAWAU,SABAH,89926071,89926072
Menengah,PPD LAHAD DATU,XFE3127,SMK ST DOMINIC,PETI SURAT 60441,91114,LAHAD DATU,SABAH,89881525,89884090
Menengah,PPD KOTA KINABALU,XFE4001,SMK ALL SAINTS (M),JALAN TELUK LIKAS P O BOX 10520,88805,KOTA KINABALU,SABAH,88428610,88425662
Menengah,PPD KOTA KINABALU,XFE4021,SM TINGGI KOTA KINABALU,"PETI SURAT 10224,",88802,KOTA KINABALU,SABAH,88211788,88219373
Menengah,PPD KOTA KINABALU,XFE4022,SMK LA SALLE TG ARU (M),PETI SURAT 10282,88803,KOTA KINABALU,SABAH,88224326,88268687
Menengah,PPD KOTA KINABALU,XFE4027,SMK LOK YUK LIKAS (CF),PETI SURAT 10352,88803,KOTA KINABALU,SABAH,88426737,88426939
Menengah,PPD KOTA KINABALU,XFE4045,SMK SHAN TAO (CF),PETI SURAT 11080,88811,KOTA KINABALU,SABAH,88428448,88428449
Menengah,PPD KOTA KINABALU,XFE4051,SMK ST FRANCIS CONVENT (M),"PETI SURAT 20520, 88762 LUYANG.",88000,KOTA KINABALU,SABAH,88225277,88225277
Menengah,PPD KOTA KINABALU,XFE4055,SM ST PETER TELIPOK (M),"PETI SURAT 183, TELIPOK",88450,KOTA KINABALU,SABAH,88491044,88412311
Menengah,PPD KOTA KINABALU,XFE4058,SM STELLA MARIS (M),"PETI SURAT 5, TANJUNG ARU,",89457,KOTA KINABALU,SABAH,88221468,88262961
Menengah,PPD PENAMPANG,XFE4117,SMK ST MICHAEL,PETI SURAT 66,89507,PENAMPANG,SABAH,88711541,88712541
Menengah,PPD PAPAR,XFE4253,SMK ST JOSEPH (M),PETI SURAT 185,89608,PAPAR,SABAH,88913589,88911461
Menengah,PPD PAPAR,XFE4255,SMK ST MARY PAPAR (M),PETI SURAT 202,89608,PAPAR,SABAH,88911137,88912395
Menengah,PPD TUARAN,XFE4353,SMK ST JOHN (M),PETI SURAT 248,89208,TUARAN,SABAH,88788354,88793601
Menengah,PPD TUARAN,XFE4401,SMK ST JAMES TENGHILAN (M),PETI SURAT 254,89208,TUARAN,SABAH,88981491,88981341
Menengah,PPD KUDAT,XFE5036,"SMK LOK YUK, KUDAT",PETI SURAT 182,89058,KUDAT,SABAH,88611711,88622102
Menengah,PPD KUDAT,XFE5066,SMK ST PETER KUDAT (M),PETI SURAT 171,89058,KUDAT,SABAH,88611611,88624946
Menengah,PPD BEAUFORT,XFE6051,SM ST JOHN (M),PETI SURAT 68,89807,BEAUFORT,SABAH,87211508,87222235
Menengah,PPD BEAUFORT,XFE6056,SMK SAINT PAUL,PETI SURAT 53,89807,BEAUFORT,SABAH,087 212037,087 221081
Menengah,PPD BEAUFORT,XFE6101,SM ST PATRICK,PETI SURAT 16,89727,MEMBAKUT,SABAH,87887513,87886175
Menengah,PPD KUALA PENYU,XFE6313,SMK ST PETER BUNDU,PETI SURAT 17,89747,KUALA PENYU,SABAH,87884215,87884215
Menengah,PPD TAWAU,XFT3001,SM. ISLAMIAH TAWAU,PETI SURAT 604,91008,TAWAU,SABAH,89772761,89772761
Menengah,PPD RANAU,XFT5401,"SMA AL-IRSYADIAH MARAKAU,RANAU",W.D.T 40,89308,RANAU,SABAH,88877014,88878672
Menengah,PPD SANDAKAN,XHA2001,KOLEJ VOKASIONAL SANDAKAN ,PETI SURAT 1162,90713,SANDAKAN,SABAH,89213350,89212010
Menengah,PPD BEAUFORT,XHA3102,KOLEJ VOKASIONAL BEAUFORT,KM 3 JLN BEAUFORT-SIPITANG P/S 1011,89808,BEAUFORT,SABAH,87217012,87217013
Menengah,PPD LAHAD DATU,XHA3103,KOLEJ VOKASIONAL LAHAD DATU ,PETI SURAT 60173,91111,LAHAD DATU,SABAH,89884957,89881165
Menengah,PPD KUDAT,XHA5002,KOLEJ VOKASIONAL KUDAT ,PETI SURAT 141,89057,KUDAT,SABAH,88613246,88613175
Menengah,PPD KENINGAU,XKA1099,KOLEJ VOKASIONAL KENINGAU,"BEG BERKUNCI NO. 4,",89009,KENINGAU,SABAH,87331091,87335451
Menengah,PPD TAWAU,XKA3099,KOLEJ VOKASIONAL TAWAU,"PETI SURAT 61156,",91021,TAWAU,SABAH,89715585,89715153
Menengah,PPD KOTA KINABALU,XKB4001,KOLEJ VOKASIONAL LIKAS,PETI SURAT 10821,88809,KOTA KINABALU,SABAH,88423742,88429075
Menengah,PPD KENINGAU,XRA1001,SEKOLAH MENENGAH KEBANGSAAN AGAMA KENINGAU,BEG BERKUNCI NO. 2,89009,KENINGAU,SABAH,87337290,87337291
Menengah,PPD SANDAKAN,XRA2001,SMKA TUN JUHAR,PETI SURAT 151,90307,SANDAKAN,SABAH,89632158,89632697
Menengah,PPD SEMPORNA,XRA3301,SMKA TUN SAKARAN,PETI SURAT 291,91308,SEMPORNA,SABAH,89782353,89784082
Menengah,PPD PAPAR,XRA4001,"SMKA LIMAUAN,KIMANIS",PETI SURAT 231,89608,PAPAR,SABAH,88911692,88915616
Menengah,PPD KOTA KINABALU,XRA4002,SMKA TUN AHMADSHAH,PETI SURAT A-235,88856,INANAM,SABAH,88429050,88432346
Menengah,PPD KOTA KINABALU,XRA4003,SMKA KOTA KINABALU,JALAN SMK AGAMA KOTA KINABALU,88300,KOTA KINABALU,SABAH,88243548,88241714
Menengah,PPD PAPAR,XRA4201,SMKA TUN DATU MUSTAPHA,"WDT 15,",89609,PAPAR,SABAH,88752955,88752954
Menengah,PPD KOTA BELUD,XRA5301,SMKA TUN SAID,"BEG BERKUNCI NO. 4,",89159,KOTA BELUD,SABAH,88971185,88971364
Menengah,PPD RANAU,XRA5401,SMKA MOHAMAD ALI RANAU,PETI SURAT 124,89308,RANAU,SABAH,88876215,88876495
Menengah,PPD BAU,YEA1101,SMK PAKU (S),KM 30 JLN KUCHING-BAU,94000,BAU,SARAWAK,82699518,82699814
Menengah,PPD KUCHING,YEA1201,SMK D P H ABDUL GAPOR (INTEG),"LORONG STAMPIN 23, JALAN STAMPIN",93350,KUCHING,SARAWAK,82451130,82571877
Menengah,PPD KUCHING,YEA1202,SEKOLAH MENENGAH KEBANGSAAN SERI SETIA,"JALAN SETIA RAJA, KUCHING",93350,KUCHING,SARAWAK,82362325,82362670
Menengah,PPD PADAWAN,YEA1203,SMK SG MAONG,JALAN PISANG BARAT,93150,KUCHING,SARAWAK,82252788,82428473
Menengah,PPD KUCHING,YEA1204,SMK TABUAN JAYA,JALAN WAN ALWI,93350,KUCHING,SARAWAK,82364936,82362182
Menengah,PPD KUCHING,YEA1205,SMK BAKO,JALAN BAKO,93050,KUCHING,SARAWAK,82432251,82383218
Menengah,PPD PADAWAN,YEA1206,SMK JALAN ARANG,"LORONG 13, JALAN ARANG",93250,KUCHING,SARAWAK,82452871,82462761
Menengah,PPD KUCHING,YEA1207,SMK DEMAK BARU,"JALAN DIPLOMATIK,OFF JALAN BAKO",93050,KUCHING,SARAWAK,82311670,82312721
